Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2017-01-01T00:00:00Z,2017.0000000,6814,6629,996.07
2017-01-02T00:00:00Z,2017.0027397,6473,6647,1003.35
2017-01-03T00:00:00Z,2017.0054795,6500,6664,1003.14
2017-01-04T00:00:00Z,2017.0082192,5895,6641,1015.97
2017-01-05T00:00:00Z,2017.0109589,5352,6626,1028.63
2017-01-06T00:00:00Z,2017.0136986,5487,6566,1024.14
2017-01-07T00:00:00Z,2017.0164384,6285,6584,1006.07
2017-01-08T00:00:00Z,2017.0191781,6324,6563,1004.90
2017-01-09T00:00:00Z,2017.0219178,6551,6585,1000.46
2017-01-10T00:00:00Z,2017.0246575,6654,6572,998.09
2017-01-11T00:00:00Z,2017.0273973,7213,6633,988.47
2017-01-12T00:00:00Z,2017.0301370,7547,6682,983.30
2017-01-13T00:00:00Z,2017.0328767,7496,6670,983.99
2017-01-14T00:00:00Z,2017.0356164,7110,6660,990.97
2017-01-15T00:00:00Z,2017.0383562,6465,6644,1003.51
2017-01-16T00:00:00Z,2017.0410959,5783,6633,1018.32
2017-01-17T00:00:00Z,2017.0438356,5777,6563,1017.02
2017-01-18T00:00:00Z,2017.0465753,6160,6597,1009.16
2017-01-19T00:00:00Z,2017.0493151,6656,6614,998.96
2017-01-20T00:00:00Z,2017.0520548,6323,6599,1005.53
2017-01-21T00:00:00Z,2017.0547945,5994,6598,1012.77
2017-01-22T00:00:00Z,2017.0575342,6198,6602,1008.31
2017-01-23T00:00:00Z,2017.0602740,6569,6620,1000.85
2017-01-24T00:00:00Z,2017.0630137,5760,6642,1019.05
2017-01-25T00:00:00Z,2017.0657534,6063,6626,1011.90
2017-01-26T00:00:00Z,2017.0684932,6282,6594,1006.36
2017-01-27T00:00:00Z,2017.0712329,5981,6579,1012.63
2017-01-28T00:00:00Z,2017.0739726,6058,6625,1011.86
2017-01-29T00:00:00Z,2017.0767123,6198,6621,1008.76
2017-01-30T00:00:00Z,2017.0794521,6572,6661,1001.63
2017-01-31T00:00:00Z,2017.0821918,5951,6644,1014.64
2017-02-01T00:00:00Z,2017.0849315,5682,6626,1020.54
2017-02-02T00:00:00Z,2017.0876712,6023,6608,1012.32
2017-02-03T00:00:00Z,2017.0904110,6117,6567,1009.34
2017-02-04T00:00:00Z,2017.0931507,5892,6569,1014.46
2017-02-05T00:00:00Z,2017.0958904,5401,6571,1026.32
2017-02-06T00:00:00Z,2017.0986301,4920,6585,1039.15
2017-02-07T00:00:00Z,2017.1013699,4780,6604,1043.43
2017-02-08T00:00:00Z,2017.1041096,4773,6642,1044.39
2017-02-09T00:00:00Z,2017.1068493,4652,6608,1047.19
2017-02-10T00:00:00Z,2017.1095890,4725,6596,1044.86
2017-02-11T00:00:00Z,2017.1123288,5059,6624,1036.18
2017-02-12T00:00:00Z,2017.1150685,5562,6627,1023.66
2017-02-13T00:00:00Z,2017.1178082,6033,6604,1011.99
2017-02-14T00:00:00Z,2017.1205479,5508,6617,1024.60
2017-02-15T00:00:00Z,2017.1232877,5521,6627,1024.53
2017-02-16T00:00:00Z,2017.1260274,6251,6651,1008.22
2017-02-17T00:00:00Z,2017.1287671,6795,6643,996.71
2017-02-18T00:00:00Z,2017.1315068,6792,6648,996.88
2017-02-19T00:00:00Z,2017.1342466,7262,6663,988.18
2017-02-20T00:00:00Z,2017.1369863,7407,6668,985.55
2017-02-21T00:00:00Z,2017.1397260,7247,6697,989.13
2017-02-22T00:00:00Z,2017.1424658,7512,6694,984.26
2017-02-23T00:00:00Z,2017.1452055,8145,6694,973.24
2017-02-24T00:00:00Z,2017.1479452,7732,6656,979.57
2017-02-25T00:00:00Z,2017.1506849,7217,6657,988.84
2017-02-26T00:00:00Z,2017.1534247,6915,6670,994.89
2017-02-27T00:00:00Z,2017.1561644,6675,6689,1000.03
2017-02-28T00:00:00Z,2017.1589041,6979,6692,994.09
2017-03-01T00:00:00Z,2017.1616438,7309,6660,987.24
2017-03-02T00:00:00Z,2017.1643836,7121,6599,989.48
2017-03-03T00:00:00Z,2017.1671233,6808,6611,995.80
2017-03-04T00:00:00Z,2017.1698630,6350,6625,1005.51
2017-03-05T00:00:00Z,2017.1726027,5924,6627,1014.94
2017-03-06T00:00:00Z,2017.1753425,5532,6627,1024.19
2017-03-07T00:00:00Z,2017.1780822,5366,6627,1028.28
2017-03-08T00:00:00Z,2017.1808219,6017,6633,1013.00
2017-03-09T00:00:00Z,2017.1835616,6249,6615,1007.45
2017-03-10T00:00:00Z,2017.1863014,6210,6635,1008.71
2017-03-11T00:00:00Z,2017.1890411,6021,6631,1012.79
2017-03-12T00:00:00Z,2017.1917808,6028,6642,1012.87
2017-03-13T00:00:00Z,2017.1945205,5956,6636,1014.39
2017-03-14T00:00:00Z,2017.1972603,6609,6649,1000.78
2017-03-15T00:00:00Z,2017.2000000,7578,6682,982.76
2017-03-16T00:00:00Z,2017.2027397,6921,6674,994.88
2017-03-17T00:00:00Z,2017.2054795,7784,6689,979.33
2017-03-18T00:00:00Z,2017.2082192,7572,6714,983.58
2017-03-19T00:00:00Z,2017.2109589,6680,6719,1000.56
2017-03-20T00:00:00Z,2017.2136986,6704,6738,1000.44
2017-03-21T00:00:00Z,2017.2164384,6914,6670,994.93
2017-03-22T00:00:00Z,2017.2191781,7144,6646,990.01
2017-03-23T00:00:00Z,2017.2219178,6586,6659,1001.31
2017-03-24T00:00:00Z,2017.2246575,6097,6621,1010.91
2017-03-25T00:00:00Z,2017.2273973,6217,6629,1008.44
2017-03-26T00:00:00Z,2017.2301370,6848,6683,996.51
2017-03-27T00:00:00Z,2017.2328767,6730,6674,998.68
2017-03-28T00:00:00Z,2017.2356164,6363,6682,1006.39
2017-03-29T00:00:00Z,2017.2383562,6176,6679,1010.34
2017-03-30T00:00:00Z,2017.2410959,6008,6665,1013.77
2017-03-31T00:00:00Z,2017.2438356,6002,6643,1013.47
2017-04-01T00:00:00Z,2017.2465753,6419,6606,1003.68
2017-04-02T00:00:00Z,2017.2493151,6076,6615,1011.33
2017-04-03T00:00:00Z,2017.2520548,5781,6589,1017.45
2017-04-04T00:00:00Z,2017.2547945,6321,6550,1004.60
2017-04-05T00:00:00Z,2017.2575342,6607,6529,998.15
2017-04-06T00:00:00Z,2017.2602740,6572,6556,999.44
2017-04-07T00:00:00Z,2017.2630137,6398,6586,1003.67
2017-04-08T00:00:00Z,2017.2657534,6126,6606,1009.96
2017-04-09T00:00:00Z,2017.2684932,6411,6582,1003.34
2017-04-10T00:00:00Z,2017.2712329,7233,6613,987.82
2017-04-11T00:00:00Z,2017.2739726,7118,6627,990.33
2017-04-12T00:00:00Z,2017.2767123,6656,6654,999.72
2017-04-13T00:00:00Z,2017.2794521,6473,6672,1003.85
2017-04-14T00:00:00Z,2017.2821918,6368,6676,1006.13
2017-04-15T00:00:00Z,2017.2849315,6305,6713,1008.23
2017-04-16T00:00:00Z,2017.2876712,6130,6726,1012.29
2017-04-17T00:00:00Z,2017.2904110,5743,6727,1021.14
2017-04-18T00:00:00Z,2017.2931507,5481,6745,1027.79
2017-04-19T00:00:00Z,2017.2958904,5556,6699,1025.03
2017-04-20T00:00:00Z,2017.2986301,6319,6652,1006.98
2017-04-21T00:00:00Z,2017.3013699,7322,6659,986.96
2017-04-22T00:00:00Z,2017.3041096,7042,6584,990.72
2017-04-23T00:00:00Z,2017.3068493,6592,6534,998.60
2017-04-24T00:00:00Z,2017.3095890,6344,6545,1003.98
2017-04-25T00:00:00Z,2017.3123288,6309,6552,1004.87
2017-04-26T00:00:00Z,2017.3150685,7031,6574,990.73
2017-04-27T00:00:00Z,2017.3178082,6469,6572,1002.08
2017-04-28T00:00:00Z,2017.3205479,5551,6564,1022.49
2017-04-29T00:00:00Z,2017.3232877,5395,6586,1026.75
2017-04-30T00:00:00Z,2017.3260274,6076,6591,1010.78
2017-05-01T00:00:00Z,2017.3287671,5871,6585,1015.27
2017-05-02T00:00:00Z,2017.3315068,5628,6580,1020.91
2017-05-03T00:00:00Z,2017.3342466,5194,6580,1031.74
2017-05-04T00:00:00Z,2017.3369863,5326,6591,1028.66
2017-05-05T00:00:00Z,2017.3397260,5932,6581,1013.79
2017-05-06T00:00:00Z,2017.3424658,5836,6620,1016.78
2017-05-07T00:00:00Z,2017.3452055,5959,6626,1014.10
2017-05-08T00:00:00Z,2017.3479452,5917,6650,1015.54
2017-05-09T00:00:00Z,2017.3506849,6108,6667,1011.59
2017-05-10T00:00:00Z,2017.3534247,6265,6663,1008.08
2017-05-11T00:00:00Z,2017.3561644,6283,6671,1007.86
2017-05-12T00:00:00Z,2017.3589041,6101,6688,1012.17
2017-05-13T00:00:00Z,2017.3616438,5858,6704,1018.00
2017-05-14T00:00:00Z,2017.3643836,5738,6717,1021.05
2017-05-15T00:00:00Z,2017.3671233,5466,6690,1027.09
2017-05-16T00:00:00Z,2017.3698630,5375,6640,1028.36
2017-05-17T00:00:00Z,2017.3726027,5824,6620,1017.08
2017-05-18T00:00:00Z,2017.3753425,5916,6629,1015.13
2017-05-19T00:00:00Z,2017.3780822,6263,6647,1007.81
2017-05-20T00:00:00Z,2017.3808219,5819,6638,1017.58
2017-05-21T00:00:00Z,2017.3835616,5980,6639,1013.90
2017-05-22T00:00:00Z,2017.3863014,6246,6640,1008.04
2017-05-23T00:00:00Z,2017.3890411,6182,6650,1009.62
2017-05-24T00:00:00Z,2017.3917808,6199,6646,1009.18
2017-05-25T00:00:00Z,2017.3945205,6441,6641,1003.89
2017-05-26T00:00:00Z,2017.3972603,5990,6650,1013.93
2017-05-27T00:00:00Z,2017.4000000,5834,6642,1017.28
2017-05-28T00:00:00Z,2017.4027397,6218,6529,1006.48
2017-05-29T00:00:00Z,2017.4054795,6218,6581,1007.43
2017-05-30T00:00:00Z,2017.4082192,6344,6591,1004.96
2017-05-31T00:00:00Z,2017.4109589,6881,6602,994.15
2017-06-01T00:00:00Z,2017.4136986,6725,6626,997.77
2017-06-02T00:00:00Z,2017.4164384,6245,6626,1007.79
2017-06-03T00:00:00Z,2017.4191781,6047,6618,1011.95
2017-06-04T00:00:00Z,2017.4219178,6270,6636,1007.42
2017-06-05T00:00:00Z,2017.4246575,6497,6629,1002.47
2017-06-06T00:00:00Z,2017.4273973,6144,6612,1009.75
2017-06-07T00:00:00Z,2017.4301370,5884,6630,1015.87
2017-06-08T00:00:00Z,2017.4328767,5959,6655,1014.67
2017-06-09T00:00:00Z,2017.4356164,5968,6656,1014.50
2017-06-10T00:00:00Z,2017.4383562,6016,6659,1013.48
2017-06-11T00:00:00Z,2017.4410959,6324,6688,1007.33
2017-06-12T00:00:00Z,2017.4438356,6849,6699,996.79
2017-06-13T00:00:00Z,2017.4465753,6766,6698,998.42
2017-06-14T00:00:00Z,2017.4493151,6404,6705,1005.97
2017-06-15T00:00:00Z,2017.4520548,6344,6724,1007.62
2017-06-16T00:00:00Z,2017.4547945,6402,6707,1006.04
2017-06-17T00:00:00Z,2017.4575342,6299,6658,1007.25
2017-06-18T00:00:00Z,2017.4602740,6580,6661,1001.43
2017-06-19T00:00:00Z,2017.4630137,6604,6672,1001.13
2017-06-20T00:00:00Z,2017.4657534,6926,6699,995.28
2017-06-21T00:00:00Z,2017.4684932,6772,6705,998.42
2017-06-22T00:00:00Z,2017.4712329,6662,6697,1000.45
2017-06-23T00:00:00Z,2017.4739726,6490,6677,1003.58
2017-06-24T00:00:00Z,2017.4767123,6662,6633,999.19
2017-06-25T00:00:00Z,2017.4794521,7064,6617,990.93
2017-06-26T00:00:00Z,2017.4821918,7206,6576,987.40
2017-06-27T00:00:00Z,2017.4849315,6913,6574,993.00
2017-06-28T00:00:00Z,2017.4876712,6321,6569,1005.00
2017-06-29T00:00:00Z,2017.4904110,5998,6580,1012.26
2017-06-30T00:00:00Z,2017.4931507,6036,6597,1011.78
2017-07-01T00:00:00Z,2017.4958904,6257,6605,1007.07
2017-07-02T00:00:00Z,2017.4986301,6519,6619,1001.82
2017-07-03T00:00:00Z,2017.5013699,6612,6614,999.79
2017-07-04T00:00:00Z,2017.5041096,6626,6617,999.57
2017-07-05T00:00:00Z,2017.5068493,6601,6638,1000.53
2017-07-06T00:00:00Z,2017.5095890,6347,6651,1006.11
2017-07-07T00:00:00Z,2017.5123288,6107,6651,1011.29
2017-07-08T00:00:00Z,2017.5150685,6152,6662,1010.51
2017-07-09T00:00:00Z,2017.5178082,6219,6642,1008.65
2017-07-10T00:00:00Z,2017.5205479,6315,6658,1006.89
2017-07-11T00:00:00Z,2017.5232877,6281,6609,1006.65
2017-07-12T00:00:00Z,2017.5260274,6789,6639,996.76
2017-07-13T00:00:00Z,2017.5287671,6680,6663,999.43
2017-07-14T00:00:00Z,2017.5315068,6514,6676,1003.09
2017-07-15T00:00:00Z,2017.5342466,6170,6690,1010.68
2017-07-16T00:00:00Z,2017.5369863,6013,6534,1010.94
2017-07-17T00:00:00Z,2017.5397260,6449,6450,999.84
2017-07-18T00:00:00Z,2017.5424658,6547,6512,999.03
2017-07-19T00:00:00Z,2017.5452055,6265,6606,1006.90
2017-07-20T00:00:00Z,2017.5479452,6118,6643,1010.89
2017-07-21T00:00:00Z,2017.5506849,5888,6613,1015.46
2017-07-22T00:00:00Z,2017.5534247,5706,6571,1018.82
2017-07-23T00:00:00Z,2017.5561644,5733,6522,1017.19
2017-07-24T00:00:00Z,2017.5589041,5851,6508,1014.13
2017-07-25T00:00:00Z,2017.5616438,5997,6516,1010.97
2017-07-26T00:00:00Z,2017.5643836,6155,6513,1007.40
2017-07-27T00:00:00Z,2017.5671233,6290,6521,1004.65
2017-07-28T00:00:00Z,2017.5698630,6322,6524,1004.01
2017-07-29T00:00:00Z,2017.5726027,6345,6500,1003.03
2017-07-30T00:00:00Z,2017.5753425,6377,6512,1002.59
2017-07-31T00:00:00Z,2017.5780822,6314,6486,1003.40
2017-08-01T00:00:00Z,2017.5808219,6175,6462,1005.91
2017-08-02T00:00:00Z,2017.5835616,6205,6448,1004.95
2017-08-03T00:00:00Z,2017.5863014,6343,6487,1002.78
2017-08-04T00:00:00Z,2017.5890411,6445,6462,1000.13
2017-08-05T00:00:00Z,2017.5917808,6526,6478,998.76
2017-08-06T00:00:00Z,2017.5945205,6322,6496,1003.42
2017-08-07T00:00:00Z,2017.5972603,6125,6535,1008.54
2017-08-08T00:00:00Z,2017.6000000,5822,6540,1015.48
2017-08-09T00:00:00Z,2017.6027397,5769,6554,1017.01
2017-08-10T00:00:00Z,2017.6054795,6248,6586,1006.93
2017-08-11T00:00:00Z,2017.6082192,6320,6606,1005.73
2017-08-12T00:00:00Z,2017.6109589,6538,6586,1000.76
2017-08-13T00:00:00Z,2017.6136986,6740,6601,996.96
2017-08-14T00:00:00Z,2017.6164384,6141,6601,1009.57
2017-08-15T00:00:00Z,2017.6191781,5690,6564,1019.07
2017-08-16T00:00:00Z,2017.6219178,5829,6555,1015.63
2017-08-17T00:00:00Z,2017.6246575,5786,6526,1016.04
2017-08-18T00:00:00Z,2017.6273973,5934,6476,1011.59
2017-08-19T00:00:00Z,2017.6301370,6214,6445,1004.73
2017-08-20T00:00:00Z,2017.6328767,6263,6431,1003.32
2017-08-21T00:00:00Z,2017.6356164,6054,6440,1008.12
2017-08-22T00:00:00Z,2017.6383562,5887,6452,1012.14
2017-08-23T00:00:00Z,2017.6410959,5899,6460,1012.02
2017-08-24T00:00:00Z,2017.6438356,6192,6466,1005.63
2017-08-25T00:00:00Z,2017.6465753,6589,6494,997.78
2017-08-26T00:00:00Z,2017.6493151,6428,6516,1001.63
2017-08-27T00:00:00Z,2017.6520548,6006,6525,1010.97
2017-08-28T00:00:00Z,2017.6547945,5936,6535,1012.75
2017-08-29T00:00:00Z,2017.6575342,6365,6562,1003.92
2017-08-30T00:00:00Z,2017.6602740,6595,6578,999.43
2017-08-31T00:00:00Z,2017.6630137,6289,6547,1005.19
2017-09-01T00:00:00Z,2017.6657534,6330,6553,1004.50
2017-09-02T00:00:00Z,2017.6684932,5764,6546,1016.95
2017-09-03T00:00:00Z,2017.6712329,5542,6557,1022.48
2017-09-04T00:00:00Z,2017.6739726,5338,6566,1027.72
2017-09-05T00:00:00Z,2017.6767123,5374,6570,1026.94
2017-09-06T00:00:00Z,2017.6794521,5718,6600,1019.16
2017-09-07T00:00:00Z,2017.6821918,6014,6527,1010.84
2017-09-08T00:00:00Z,2017.6849315,6090,6231,1002.85
2017-09-09T00:00:00Z,2017.6876712,6077,6314,1004.92
2017-09-10T00:00:00Z,2017.6904110,6465,6465,999.81
2017-09-11T00:00:00Z,2017.6931507,6526,6515,999.54
2017-09-12T00:00:00Z,2017.6958904,6588,6513,998.24
2017-09-13T00:00:00Z,2017.6986301,6796,6483,993.39
2017-09-14T00:00:00Z,2017.7013699,7003,6446,988.56
2017-09-15T00:00:00Z,2017.7041096,6967,6445,989.22
2017-09-16T00:00:00Z,2017.7068493,6325,6449,1002.49
2017-09-17T00:00:00Z,2017.7095890,5932,6476,1011.62
2017-09-18T00:00:00Z,2017.7123288,6031,6482,1009.51
2017-09-19T00:00:00Z,2017.7150685,5906,6481,1012.35
2017-09-20T00:00:00Z,2017.7178082,5451,6473,1022.99
2017-09-21T00:00:00Z,2017.7205479,5175,6469,1029.91
2017-09-22T00:00:00Z,2017.7232877,5163,6485,1030.54
2017-09-23T00:00:00Z,2017.7260274,5124,6483,1031.54
2017-09-24T00:00:00Z,2017.7287671,4933,6460,1036.21
2017-09-25T00:00:00Z,2017.7315068,4829,6454,1038.95
2017-09-26T00:00:00Z,2017.7342466,4803,6474,1040.11
2017-09-27T00:00:00Z,2017.7369863,4744,6434,1040.94
2017-09-28T00:00:00Z,2017.7397260,4751,6402,1040.05
2017-09-29T00:00:00Z,2017.7424658,4894,6423,1036.49
2017-09-30T00:00:00Z,2017.7452055,5065,6460,1032.62
2017-10-01T00:00:00Z,2017.7479452,5211,6471,1029.03
2017-10-02T00:00:00Z,2017.7506849,5646,6482,1018.48
2017-10-03T00:00:00Z,2017.7534247,6353,6532,1003.56
2017-10-04T00:00:00Z,2017.7561644,7069,6554,989.58
2017-10-05T00:00:00Z,2017.7589041,7215,6558,986.86
2017-10-06T00:00:00Z,2017.7616438,6844,6547,993.77
2017-10-07T00:00:00Z,2017.7643836,6675,6526,996.72
2017-10-08T00:00:00Z,2017.7671233,6105,6494,1008.15
2017-10-09T00:00:00Z,2017.7698630,5812,6503,1014.93
2017-10-10T00:00:00Z,2017.7726027,6274,6513,1004.84
2017-10-11T00:00:00Z,2017.7753425,6367,6520,1002.97
2017-10-12T00:00:00Z,2017.7780822,6403,6517,1002.14
2017-10-13T00:00:00Z,2017.7808219,6060,6469,1008.62
2017-10-14T00:00:00Z,2017.7835616,6180,6480,1006.17
2017-10-15T00:00:00Z,2017.7863014,6169,6500,1006.83
2017-10-16T00:00:00Z,2017.7890411,6767,6522,994.88
2017-10-17T00:00:00Z,2017.7917808,6660,6556,997.65
2017-10-18T00:00:00Z,2017.7945205,6627,6601,999.27
2017-10-19T00:00:00Z,2017.7972603,5958,6605,1013.74
2017-10-20T00:00:00Z,2017.8000000,5627,6613,1021.60
2017-10-21T00:00:00Z,2017.8027397,5668,6592,1020.19
2017-10-22T00:00:00Z,2017.8054795,5682,6578,1019.56
2017-10-23T00:00:00Z,2017.8082192,5311,6563,1028.37
2017-10-24T00:00:00Z,2017.8109589,5256,6552,1029.54
2017-10-25T00:00:00Z,2017.8136986,5689,6528,1018.43
2017-10-26T00:00:00Z,2017.8164384,6121,6576,1009.43
2017-10-27T00:00:00Z,2017.8191781,6556,6567,1000.10
2017-10-28T00:00:00Z,2017.8219178,7582,6575,980.54
2017-10-29T00:00:00Z,2017.8246575,7349,6576,984.83
2017-10-30T00:00:00Z,2017.8273973,6594,6600,999.90
2017-10-31T00:00:00Z,2017.8301370,6444,6634,1003.67
2017-11-01T00:00:00Z,2017.8328767,6507,6659,1002.88
2017-11-02T00:00:00Z,2017.8356164,6820,6597,995.27
2017-11-03T00:00:00Z,2017.8383562,6872,6558,993.43
2017-11-04T00:00:00Z,2017.8410959,6853,6567,994.01
2017-11-05T00:00:00Z,2017.8438356,6543,6561,1000.13
2017-11-06T00:00:00Z,2017.8465753,6616,6580,999.04
2017-11-07T00:00:00Z,2017.8493151,5981,6581,1012.80
2017-11-08T00:00:00Z,2017.8520548,5816,6538,1015.61
2017-11-09T00:00:00Z,2017.8547945,6556,6534,999.53
2017-11-10T00:00:00Z,2017.8575342,7051,6536,989.51
2017-11-11T00:00:00Z,2017.8602740,6964,6568,991.86
2017-11-12T00:00:00Z,2017.8630137,7135,6597,989.16
2017-11-13T00:00:00Z,2017.8657534,6755,6606,996.75
2017-11-14T00:00:00Z,2017.8684932,6626,6552,998.22
2017-11-15T00:00:00Z,2017.8712329,6595,6595,999.74
2017-11-16T00:00:00Z,2017.8739726,6384,6571,1003.66
2017-11-17T00:00:00Z,2017.8767123,7047,6599,991.00
2017-11-18T00:00:00Z,2017.8794521,7017,6641,992.36
2017-11-19T00:00:00Z,2017.8821918,6634,6664,1000.37
2017-11-20T00:00:00Z,2017.8849315,6354,6687,1006.68
2017-11-21T00:00:00Z,2017.8876712,5980,6634,1013.80
2017-11-22T00:00:00Z,2017.8904110,5806,6678,1018.66
2017-11-23T00:00:00Z,2017.8931507,6254,6700,1009.21
2017-11-24T00:00:00Z,2017.8958904,6795,6710,998.06
2017-11-25T00:00:00Z,2017.8986301,6645,6686,1000.60
2017-11-26T00:00:00Z,2017.9013699,6614,6719,1001.88
2017-11-27T00:00:00Z,2017.9041096,6533,6687,1002.91
2017-11-28T00:00:00Z,2017.9068493,6454,6667,1004.17
2017-11-29T00:00:00Z,2017.9095890,6389,6641,1004.98
2017-11-30T00:00:00Z,2017.9123288,6055,6578,1010.98
2017-12-01T00:00:00Z,2017.9150685,6025,6560,1011.31
2017-12-02T00:00:00Z,2017.9178082,6706,6585,997.31
2017-12-03T00:00:00Z,2017.9205479,7002,6616,992.08
2017-12-04T00:00:00Z,2017.9232877,6649,6643,999.65
2017-12-05T00:00:00Z,2017.9260274,6858,6624,995.08
2017-12-06T00:00:00Z,2017.9287671,6654,6609,998.87
2017-12-07T00:00:00Z,2017.9315068,6546,6595,1000.80
2017-12-08T00:00:00Z,2017.9342466,7272,6604,986.74
2017-12-09T00:00:00Z,2017.9369863,7106,6628,990.36
2017-12-10T00:00:00Z,2017.9397260,6893,6663,995.17
2017-12-11T00:00:00Z,2017.9424658,6663,6676,1000.04
2017-12-12T00:00:00Z,2017.9452055,7074,6646,991.59
2017-12-13T00:00:00Z,2017.9479452,7663,6601,979.63
2017-12-14T00:00:00Z,2017.9506849,7091,6622,990.53
2017-12-15T00:00:00Z,2017.9534247,6923,6644,994.18
2017-12-16T00:00:00Z,2017.9561644,6690,6660,999.17
2017-12-17T00:00:00Z,2017.9589041,6523,6644,1002.24
2017-12-18T00:00:00Z,2017.9616438,6194,6621,1008.81
2017-12-19T00:00:00Z,2017.9643836,5789,6628,1018.06
2017-12-20T00:00:00Z,2017.9671233,6101,6627,1010.92
2017-12-21T00:00:00Z,2017.9698630,6517,6659,1002.73
2017-12-22T00:00:00Z,2017.9726027,6664,6706,1000.62
2017-12-23T00:00:00Z,2017.9753425,7756,6728,980.87
2017-12-24T00:00:00Z,2017.9780822,7409,6681,985.82
2017-12-25T00:00:00Z,2017.9808219,7154,6654,989.97
2017-12-26T00:00:00Z,2017.9835616,6962,6643,993.45
2017-12-27T00:00:00Z,2017.9863014,7104,6618,990.18
2017-12-28T00:00:00Z,2017.9890411,6667,6564,997.69
2017-12-29T00:00:00Z,2017.9917808,6770,6561,995.53
2017-12-30T00:00:00Z,2017.9945205,6837,6611,995.23
2017-12-31T00:00:00Z,2017.9972603,6631,6625,999.63
2018-01-01T00:00:00Z,2018.0000000,6822,6590,995.10
2018-01-02T00:00:00Z,2018.0027397,7004,6594,991.62
2018-01-03T00:00:00Z,2018.0054795,6792,6608,996.08
2018-01-04T00:00:00Z,2018.0082192,6466,6603,1002.59
2018-01-05T00:00:00Z,2018.0109589,6854,6609,994.86
2018-01-06T00:00:00Z,2018.0136986,7104,6617,990.16
2018-01-07T00:00:00Z,2018.0164384,6696,6643,998.69
2018-01-08T00:00:00Z,2018.0191781,6020,6616,1012.59
2018-01-09T00:00:00Z,2018.0219178,5733,6559,1017.96
2018-01-10T00:00:00Z,2018.0246575,5593,6564,1021.40
2018-01-11T00:00:00Z,2018.0273973,5332,6586,1028.32
2018-01-12T00:00:00Z,2018.0301370,5168,6595,1032.69
2018-01-13T00:00:00Z,2018.0328767,5070,6609,1035.56
2018-01-14T00:00:00Z,2018.0356164,5257,6612,1030.77
2018-01-15T00:00:00Z,2018.0383562,5700,6634,1020.31
2018-01-16T00:00:00Z,2018.0410959,6334,6659,1006.55
2018-01-17T00:00:00Z,2018.0438356,6471,6695,1004.34
2018-01-18T00:00:00Z,2018.0465753,6596,6713,1002.14
2018-01-19T00:00:00Z,2018.0493151,6453,6717,1005.20
2018-01-20T00:00:00Z,2018.0520548,6215,6697,1009.84
2018-01-21T00:00:00Z,2018.0547945,6093,6672,1012.03
2018-01-22T00:00:00Z,2018.0575342,6052,6665,1012.78
2018-01-23T00:00:00Z,2018.0602740,6114,6657,1011.26
2018-01-24T00:00:00Z,2018.0630137,6769,6651,997.48
2018-01-25T00:00:00Z,2018.0657534,7725,6667,979.89
2018-01-26T00:00:00Z,2018.0684932,6550,6666,1002.24
2018-01-27T00:00:00Z,2018.0712329,5962,6641,1014.33
2018-01-28T00:00:00Z,2018.0739726,6129,6630,1010.37
2018-01-29T00:00:00Z,2018.0767123,6247,6610,1007.39
2018-01-30T00:00:00Z,2018.0794521,6327,6619,1005.84
2018-01-31T00:00:00Z,2018.0821918,6225,6633,1008.32
2018-02-01T00:00:00Z,2018.0849315,6155,6632,1009.84
2018-02-02T00:00:00Z,2018.0876712,6073,6629,1011.60
2018-02-03T00:00:00Z,2018.0904110,5784,6641,1018.46
2018-02-04T00:00:00Z,2018.0931507,5376,6625,1028.00
2018-02-05T00:00:00Z,2018.0958904,5296,6613,1029.76
2018-02-06T00:00:00Z,2018.0986301,5783,6612,1017.94
2018-02-07T00:00:00Z,2018.1013699,6115,6631,1010.71
2018-02-08T00:00:00Z,2018.1041096,6027,6634,1012.73
2018-02-09T00:00:00Z,2018.1068493,5821,6626,1017.26
2018-02-10T00:00:00Z,2018.1095890,5857,6641,1016.74
2018-02-11T00:00:00Z,2018.1123288,6035,6668,1013.23
2018-02-12T00:00:00Z,2018.1150685,6237,6681,1009.04
2018-02-13T00:00:00Z,2018.1178082,6151,6688,1011.06
2018-02-14T00:00:00Z,2018.1205479,5867,6690,1017.51
2018-02-15T00:00:00Z,2018.1232877,5736,6716,1021.07
2018-02-16T00:00:00Z,2018.1260274,5721,6711,1021.33
2018-02-17T00:00:00Z,2018.1287671,5632,6671,1022.63
2018-02-18T00:00:00Z,2018.1315068,5590,6682,1023.87
2018-02-19T00:00:00Z,2018.1342466,5461,6698,1027.36
2018-02-20T00:00:00Z,2018.1369863,5440,6694,1027.78
2018-02-21T00:00:00Z,2018.1397260,5532,6703,1025.70
2018-02-22T00:00:00Z,2018.1424658,5547,6702,1025.32
2018-02-23T00:00:00Z,2018.1452055,5217,6667,1032.93
2018-02-24T00:00:00Z,2018.1479452,4892,6631,1040.86
2018-02-25T00:00:00Z,2018.1506849,4928,6590,1039.03
2018-02-26T00:00:00Z,2018.1534247,4902,6606,1040.10
2018-02-27T00:00:00Z,2018.1561644,4519,6611,1051.17
2018-02-28T00:00:00Z,2018.1589041,4713,6606,1045.47
2018-03-01T00:00:00Z,2018.1616438,5254,6620,1031.01
2018-03-02T00:00:00Z,2018.1643836,5664,6633,1021.11
